Replicate_Num,Training_Round,Simulation_Num,Mean_Game_Cooperation
1,9171840,48,0.8526785969734192
1,9171840,49,0.65625
1,9171840,50,0.8258928656578064
1,9171840,51,0.8169642686843872
1,9171840,52,0.8839285969734192
1,9171840,53,0.8303571343421936
1,9171840,54,0.9330357313156128
1,9171840,55,0.8928571343421936
1,9171840,56,0.4241071343421936
1,9171840,57,0.46875
1,9171840,58,0.875
1,9171840,59,0.7276785969734192
1,9171840,60,0.40625
1,9171840,61,0.6741071343421936
1,9171840,62,0.8169642686843872
1,9171840,63,0.5401785969734192
1,9171840,64,0.8214285969734192
1,9171840,65,0.8169642686843872
1,9171840,66,0.6026785969734192
1,9171840,67,0.8616071343421936
1,9171840,68,0.8973214030265808
1,9171840,69,0.6339285969734192
1,9171840,70,0.9151785969734192
1,9171840,71,0.8973214030265808
1,9171840,72,0.9642857313156128
1,9171840,73,0.8526785969734192
1,9171840,74,0.5714285969734192
1,9171840,75,0.6696428656578064
1,9171840,76,0.9330357313156128
1,9171840,77,0.8883928656578064
1,9171840,78,0.8660714030265808
1,9171840,79,0.8928571343421936
1,9171840,80,0.78125
1,9171840,81,0.8571428656578064
1,9171840,82,0.8794642686843872
1,9171840,83,0.6696428656578064
1,9171840,84,0.8303571343421936
1,9171840,85,0.6785714030265808
1,9171840,86,0.5044642686843872
1,9171840,87,0.7053571343421936
1,9171840,88,0.6741071343421936
1,9171840,89,0.8571428656578064
1,9171840,90,0.8973214030265808
1,9171840,91,0.8705357313156128
1,9171840,92,0.9642857313156128
1,9171840,93,0.7633928656578064
1,9171840,94,0.7767857313156128
1,9171840,95,0.8482142686843872
1,9171840,96,0.6294642686843872
1,9171840,97,0.5267857313156128
1,9171840,98,0.7366071343421936
1,9171840,99,0.7723214030265808
1,10535680,0,0.8348214030265808
1,10535680,1,0.5892857313156128
1,10535680,2,0.5892857313156128
1,10535680,3,0.9508928656578064
1,10535680,4,0.9642857313156128
1,10535680,5,0.8616071343421936
1,10535680,6,0.7366071343421936
1,10535680,7,0.6160714030265808
1,10535680,8,0.90625
1,10535680,9,0.7901785969734192
1,10535680,10,0.7767857313156128
1,10535680,11,0.8928571343421936
1,10535680,12,0.8169642686843872
1,10535680,13,0.9196428656578064
1,10535680,14,0.7276785969734192
1,10535680,15,0.6160714030265808
1,10535680,16,0.96875
1,10535680,17,0.65625
1,10535680,18,0.6071428656578064
1,10535680,19,0.9732142686843872
1,10535680,20,0.7410714030265808
1,10535680,21,0.78125
1,10535680,22,0.6875
1,10535680,23,0.6383928656578064
1,10535680,24,0.8080357313156128
1,10535680,25,0.8928571343421936
1,10535680,26,0.4375
1,10535680,27,0.6741071343421936
1,10535680,28,0.8526785969734192
1,10535680,29,0.8258928656578064
1,10535680,30,0.8705357313156128
1,10535680,31,0.875
1,10535680,32,0.7991071343421936
1,10535680,33,0.8794642686843872
1,10535680,34,0.8794642686843872
1,10535680,35,0.6607142686843872
1,10535680,36,0.8616071343421936
1,10535680,37,0.6607142686843872
1,10535680,38,0.8839285969734192
1,10535680,39,0.5223214030265808
1,10535680,40,0.9732142686843872
1,10535680,41,0.7321428656578064
1,10535680,42,0.9151785969734192
1,10535680,43,0.8794642686843872
1,10535680,44,0.5401785969734192
1,10535680,45,0.9821428656578064
1,10535680,46,0.9107142686843872
1,10535680,47,0.7321428656578064
1,10535680,48,0.8571428656578064
1,10535680,49,0.6696428656578064
1,10535680,50,0.9732142686843872
1,10535680,51,0.6160714030265808
1,10535680,52,0.8258928656578064
